Data,Produto,Cliente,Quantidade_vendida,Preco_unitario,Valor_total
2020-02-10,Caneta Azul,Cliente Lambda,2,20.11,40.22
2020-02-10,Caneta Amarela,Cliente Delta,32,20.23,647.36
2020-02-10,Caneta Amarela,Cliente Tau,26,20.98,545.48
2020-02-10,Caneta Verde,Cliente Alfa,29,8.29,240.41
2020-02-10,Caneta Verde,Cliente Delta,12,8.88,106.56
2020-02-10,Caneta Verde,Cliente Alfa,25,8.29,207.25
2020-02-10,Caneta Preta,Cliente Alfa,27,13.99,377.73
2020-02-10,Caneta Preta,Cliente Kappa,30,15.19,455.7
2020-02-10,Caneta Preta,Cliente Delta,25,12.65,316.25
2020-02-11,Caneta Azul,Cliente Lambda,14,22.94,321.16
2020-02-11,Caneta Azul,Cliente Alfa,18,21.35,384.3
2020-02-11,Caneta Azul,Cliente Kappa,13,24.89,323.57
2020-02-11,Caneta Azul,Cliente Alfa,18,25.57,460.26
2020-02-11,Caneta Amarela,Cliente Kappa,10,17.3,173.0
2020-02-11,Caneta Amarela,Cliente Alfa,27,21.29,574.83
2020-02-11,Caneta Amarela,Cliente Kappa,13,19.85,258.05
2020-02-11,Caneta Amarela,Cliente Kappa,2,18.14,36.28
2020-02-11,Caneta Verde,Cliente Kappa,19,7.5,142.5
2020-02-11,Caneta Verde,Cliente Tau,10,7.16,71.6
2020-02-11,Caneta Preta,Cliente Tau,58,12.54,727.32
2020-02-11,Caneta Preta,Cliente Tau,39,13.13,512.07
2020-02-12,Caneta Azul,Cliente Delta,9,20.87,187.83
2020-02-12,Caneta Azul,Cliente Delta,32,25.64,820.48
2020-02-12,Caneta Azul,Cliente Delta,26,20.58,535.08
2020-02-12,Caneta Azul,Cliente Lambda,10,20.46,204.6
2020-02-12,Caneta Amarela,Cliente Kappa,22,19.38,426.36
2020-02-12,Caneta Amarela,Cliente Kappa,23,23.01,529.23
2020-02-12,Caneta Verde,Cliente Tau,24,8.87,212.88
2020-02-12,Caneta Verde,Cliente Alfa,20,8.86,177.2
2020-02-12,Caneta Verde,Cliente Lambda,26,8.5,221.0
2020-02-12,Caneta Verde,Cliente Tau,20,7.28,145.6
2020-02-12,Caneta Preta,Cliente Delta,39,13.38,521.82
2020-02-12,Caneta Preta,Cliente Kappa,30,12.24,367.2
2020-02-12,Caneta Preta,Cliente Kappa,39,13.42,523.38
2020-02-13,Caneta Azul,Cliente Lambda,84,20.84,1750.56
2020-02-13,Caneta Amarela,Cliente Delta,25,19.91,497.75
2020-02-13,Caneta Amarela,Cliente Kappa,14,20.79,291.06
2020-02-13,Caneta Amarela,Cliente Lambda,1,18.92,18.92
2020-02-13,Caneta Verde,Cliente Tau,88,8.88,781.44
2020-02-13,Caneta Preta,Cliente Delta,82,11.86,972.52
2020-02-14,Caneta Azul,Cliente Delta,33,23.18,764.94
2020-02-14,Caneta Azul,Cliente Alfa,47,19.1,897.7
2020-02-14,Caneta Amarela,Cliente Kappa,38,17.68,671.84
2020-02-14,Caneta Amarela,Cliente Delta,20,19.28,385.6
2020-02-14,Caneta Verde,Cliente Lambda,17,8.36,142.12
2020-02-14,Caneta Verde,Cliente Tau,22,7.45,163.9
2020-02-14,Caneta Preta,Cliente Delta,82,11.56,947.92
2020-02-15,Caneta Azul,Cliente Delta,46,24.88,1144.48
2020-02-15,Caneta Azul,Cliente Kappa,34,23.83,810.22
2020-02-15,Caneta Azul,Cliente Delta,15,24.5,367.5
2020-02-15,Caneta Amarela,Cliente Kappa,63,19.89,1253.07
2020-02-15,Caneta Verde,Cliente Kappa,70,8.76,613.2
2020-02-15,Caneta Preta,Cliente Kappa,33,14.95,493.35
2020-02-15,Caneta Preta,Cliente Lambda,34,12.32,418.88
2020-02-15,Caneta Preta,Cliente Delta,42,14.09,591.78
2020-02-16,Caneta Azul,Cliente Kappa,62,23.86,1479.32
2020-02-16,Caneta Amarela,Cliente Kappa,47,18.36,862.92
2020-02-16,Caneta Verde,Cliente Kappa,13,7.04,91.52
2020-02-16,Caneta Verde,Cliente Tau,19,7.59,144.21
2020-02-16,Caneta Verde,Cliente Kappa,22,8.75,192.5
2020-02-16,Caneta Preta,Cliente Alfa,75,12.83,962.25
2020-02-17,Caneta Azul,Cliente Kappa,41,23.9,979.9
2020-02-17,Caneta Azul,Cliente Lambda,66,22.3,1471.8
2020-02-17,Caneta Amarela,Cliente Kappa,4,20.74,82.96
2020-02-17,Caneta Amarela,Cliente Delta,21,21.59,453.39
2020-02-17,Caneta Amarela,Cliente Kappa,13,17.95,233.35
2020-02-17,Caneta Verde,Cliente Delta,17,7.4,125.8
2020-02-17,Caneta Verde,Cliente Alfa,18,8.17,147.06
2020-02-17,Caneta Verde,Cliente Delta,13,7.57,98.41
2020-02-17,Caneta Verde,Cliente Delta,14,8.23,115.22
2020-02-17,Caneta Preta,Cliente Tau,112,12.09,1354.08
2020-02-18,Caneta Azul,Cliente Kappa,44,20.77,913.88
2020-02-18,Caneta Amarela,Cliente Alfa,6,21.84,131.04
2020-02-18,Caneta Amarela,Cliente Alfa,26,17.95,466.7
2020-02-18,Caneta Amarela,Cliente Lambda,16,18.58,297.28
2020-02-18,Caneta Amarela,Cliente Tau,20,17.6,352.0
2020-02-18,Caneta Verde,Cliente Delta,23,7.79,179.17
2020-02-18,Caneta Verde,Cliente Kappa,31,7.57,234.67
2020-02-18,Caneta Preta,Cliente Delta,45,12.11,544.95
2020-02-18,Caneta Preta,Cliente Kappa,40,12.11,484.4
2020-02-18,Caneta Preta,Cliente Delta,15,14.84,222.6
2020-02-19,Caneta Azul,Cliente Tau,107,24.86,2660.02
2020-02-19,Caneta Amarela,Cliente Delta,78,18.79,1465.62
2020-02-19,Caneta Verde,Cliente Kappa,20,9.26,185.2
2020-02-19,Caneta Verde,Cliente Delta,14,7.06,98.84
2020-02-19,Caneta Verde,Cliente Delta,18,9.26,166.68
2020-02-19,Caneta Preta,Cliente Delta,55,11.6,638.0
2020-02-20,Caneta Azul,Cliente Kappa,11,24.86,273.46
2020-02-20,Caneta Azul,Cliente Kappa,13,22.09,287.17
2020-02-20,Caneta Azul,Cliente Alfa,1,23.51,23.51
2020-02-20,Caneta Azul,Cliente Alfa,16,19.97,319.52
2020-02-20,Caneta Amarela,Cliente Delta,33,21.23,700.59
2020-02-20,Caneta Verde,Cliente Kappa,46,9.09,418.14
2020-02-20,Caneta Preta,Cliente Kappa,15,14.81,222.15
2020-02-20,Caneta Preta,Cliente Delta,24,13.44,322.56
2020-02-20,Caneta Preta,Cliente Kappa,26,13.93,362.18
2020-02-20,Caneta Preta,Cliente Kappa,24,11.56,277.44
2020-02-21,Caneta Azul,Cliente Tau,24,23.58,565.92
2020-02-21,Caneta Azul,Cliente Kappa,26,20.48,532.48
2020-02-21,Caneta Azul,Cliente Delta,14,23.41,327.74
2020-02-21,Caneta Azul,Cliente Lambda,28,19.75,553.0
2020-02-21,Caneta Amarela,Cliente Alfa,28,21.89,612.92
2020-02-21,Caneta Amarela,Cliente Alfa,34,22.47,763.98
2020-02-21,Caneta Verde,Cliente Alfa,1,8.6,8.6
2020-02-21,Caneta Verde,Cliente Delta,7,8.95,62.65
2020-02-21,Caneta Verde,Cliente Kappa,21,8.03,168.63
2020-02-21,Caneta Verde,Cliente Alfa,20,8.97,179.4
2020-02-21,Caneta Preta,Cliente Delta,24,11.46,275.04
2020-02-21,Caneta Preta,Cliente Alfa,23,13.03,299.69
2020-02-21,Caneta Preta,Cliente Delta,20,14.24,284.8
2020-02-22,Caneta Azul,Cliente Tau,5,20.63,103.15
2020-02-22,Caneta Azul,Cliente Tau,11,19.52,214.72
2020-02-22,Caneta Azul,Cliente Alfa,17,23.08,392.36
2020-02-22,Caneta Amarela,Cliente Lambda,63,19.96,1257.48
2020-02-22,Caneta Verde,Cliente Alfa,19,8.24,156.56
2020-02-22,Caneta Verde,Cliente Lambda,18,7.8,140.4
2020-02-22,Caneta Verde,Cliente Delta,22,7.9,173.8
2020-02-22,Caneta Verde,Cliente Alfa,30,8.27,248.1
2020-02-22,Caneta Preta,Cliente Kappa,57,14.71,838.47
2020-02-23,Caneta Azul,Cliente Alfa,23,25.26,580.98
2020-02-23,Caneta Azul,Cliente Delta,28,19.44,544.32
2020-02-23,Caneta Azul,Cliente Tau,24,19.71,473.04
2020-02-23,Caneta Amarela,Cliente Kappa,5,18.88,94.4
2020-02-23,Caneta Amarela,Cliente Lambda,18,19.01,342.18
2020-02-23,Caneta Amarela,Cliente Tau,20,19.04,380.8
2020-02-23,Caneta Verde,Cliente Delta,36,7.63,274.68
2020-02-23,Caneta Verde,Cliente Tau,30,7.98,239.4
2020-02-23,Caneta Verde,Cliente Alfa,7,8.64,60.48
2020-02-23,Caneta Preta,Cliente Kappa,18,14.29,257.22
2020-02-23,Caneta Preta,Cliente Tau,7,11.86,83.02
2020-02-23,Caneta Preta,Cliente Tau,5,15.32,76.6
2020-02-23,Caneta Preta,Cliente Tau,21,13.38,280.98
2020-02-24,Caneta Azul,Cliente Alfa,39,19.32,753.48
2020-02-24,Caneta Azul,Cliente Tau,32,23.07,738.24
2020-02-24,Caneta Azul,Cliente Delta,16,24.53,392.48
2020-02-24,Caneta Amarela,Cliente Alfa,19,18.44,350.36
2020-02-24,Caneta Amarela,Cliente Tau,4,22.24,88.96
2020-02-24,Caneta Amarela,Cliente Kappa,25,22.6,565.0
2020-02-24,Caneta Verde,Cliente Delta,36,8.88,319.68
2020-02-24,Caneta Preta,Cliente Tau,80,13.14,1051.2
2020-02-25,Caneta Azul,Cliente Kappa,64,23.22,1486.08
2020-02-25,Caneta Amarela,Cliente Tau,22,18.17,399.74
2020-02-25,Caneta Amarela,Cliente Kappa,37,18.47,683.39
2020-02-25,Caneta Amarela,Cliente Lambda,35,17.73,620.55
2020-02-25,Caneta Verde,Cliente Lambda,23,8.45,194.35
2020-02-25,Caneta Verde,Cliente Delta,12,7.92,95.04
2020-02-25,Caneta Verde,Cliente Tau,26,8.42,218.92
2020-02-25,Caneta Preta,Cliente Tau,22,11.98,263.56
2020-02-25,Caneta Preta,Cliente Tau,16,13.16,210.56
2020-02-25,Caneta Preta,Cliente Kappa,35,14.33,501.55
2020-02-25,Caneta Preta,Cliente Lambda,17,12.54,213.18
2020-02-26,Caneta Azul,Cliente Alfa,98,21.42,2099.16
2020-02-26,Caneta Amarela,Cliente Tau,37,17.56,649.72
2020-02-26,Caneta Verde,Cliente Kappa,18,8.29,149.22
2020-02-26,Caneta Verde,Cliente Tau,29,9.12,264.48
2020-02-26,Caneta Preta,Cliente Delta,37,12.74,471.38
2020-02-26,Caneta Preta,Cliente Alfa,30,15.44,463.2
2020-02-26,Caneta Preta,Cliente Delta,10,14.1,141.0
2020-02-26,Caneta Preta,Cliente Tau,5,13.31,66.55
2020-02-27,Caneta Azul,Cliente Tau,39,25.46,992.94
2020-02-27,Caneta Azul,Cliente Alfa,33,20.21,666.93
2020-02-27,Caneta Amarela,Cliente Tau,48,20.4,979.2
2020-02-27,Caneta Verde,Cliente Kappa,12,8.82,105.84
2020-02-27,Caneta Verde,Cliente Lambda,30,8.92,267.6
2020-02-27,Caneta Verde,Cliente Kappa,10,9.24,92.4
2020-02-27,Caneta Preta,Cliente Delta,23,12.05,277.15
2020-02-27,Caneta Preta,Cliente Kappa,44,13.53,595.32
2020-02-28,Caneta Azul,Cliente Tau,75,24.1,1807.5
2020-02-28,Caneta Amarela,Cliente Delta,17,21.89,372.13
2020-02-28,Caneta Amarela,Cliente Delta,15,21.44,321.6
2020-02-28,Caneta Amarela,Cliente Alfa,10,17.68,176.8
2020-02-28,Caneta Amarela,Cliente Tau,5,22.83,114.15
2020-02-28,Caneta Verde,Cliente Kappa,49,7.94,389.06
2020-02-28,Caneta Preta,Cliente Tau,18,13.51,243.18
2020-02-28,Caneta Preta,Cliente Alfa,27,15.44,416.88
2020-02-28,Caneta Preta,Cliente Alfa,34,14.87,505.58
2020-02-28,Caneta Preta,Cliente Delta,28,12.97,363.16
2020-02-29,Caneta Azul,Cliente Lambda,25,21.08,527.0
2020-02-29,Caneta Azul,Cliente Delta,26,19.58,509.08
2020-02-29,Caneta Azul,Cliente Tau,11,23.7,260.7
2020-02-29,Caneta Azul,Cliente Tau,18,21.36,384.48
2020-02-29,Caneta Amarela,Cliente Kappa,17,22.13,376.21
2020-02-29,Caneta Amarela,Cliente Kappa,15,20.82,312.3
2020-02-29,Caneta Amarela,Cliente Delta,22,21.78,479.16
2020-02-29,Caneta Amarela,Cliente Delta,9,19.57,176.13
2020-02-29,Caneta Verde,Cliente Tau,55,7.13,392.15
2020-02-29,Caneta Preta,Cliente Alfa,77,15.33,1180.41
2020-03-01,Caneta Azul,Cliente Alfa,57,22.43,1278.51
2020-03-01,Caneta Amarela,Cliente Alfa,19,21.03,399.57
2020-03-01,Caneta Amarela,Cliente Delta,25,18.46,461.5
2020-03-01,Caneta Verde,Cliente Lambda,43,7.34,315.62
2020-03-01,Caneta Verde,Cliente Kappa,28,9.41,263.48
2020-03-01,Caneta Verde,Cliente Kappa,31,7.1,220.1
2020-03-01,Caneta Preta,Cliente Kappa,67,11.92,798.64
2020-03-02,Caneta Azul,Cliente Alfa,22,23.68,520.96
2020-03-02,Caneta Azul,Cliente Delta,24,25.73,617.52
2020-03-02,Caneta Azul,Cliente Kappa,18,24.5,441.0
2020-03-02,Caneta Amarela,Cliente Alfa,28,20.93,586.04
2020-03-02,Caneta Amarela,Cliente Kappa,1,17.94,17.94
2020-03-02,Caneta Verde,Cliente Delta,91,7.44,677.04
2020-03-02,Caneta Preta,Cliente Delta,17,14.77,251.09
2020-03-02,Caneta Preta,Cliente Kappa,12,14.39,172.68
2020-03-02,Caneta Preta,Cliente Kappa,21,11.51,241.71
2020-03-02,Caneta Preta,Cliente Delta,5,12.48,62.4
2020-03-03,Caneta Azul,Cliente Delta,22,22.63,497.86
2020-03-03,Caneta Azul,Cliente Alfa,11,22.71,249.81
2020-03-03,Caneta Azul,Cliente Kappa,18,22.08,397.44
2020-03-03,Caneta Azul,Cliente Tau,9,21.21,190.89
2020-03-03,Caneta Amarela,Cliente Kappa,28,19.43,544.04
2020-03-03,Caneta Amarela,Cliente Delta,31,19.54,605.74
2020-03-03,Caneta Verde,Cliente Tau,42,9.15,384.3
2020-03-03,Caneta Verde,Cliente Delta,47,8.04,377.88
2020-03-03,Caneta Preta,Cliente Kappa,59,11.59,683.81
2020-03-04,Caneta Azul,Cliente Delta,23,23.31,536.13
2020-03-04,Caneta Azul,Cliente Delta,31,23.46,727.26
2020-03-04,Caneta Azul,Cliente Alfa,19,23.16,440.04
2020-03-04,Caneta Amarela,Cliente Alfa,73,18.06,1318.38
2020-03-04,Caneta Verde,Cliente Kappa,53,8.63,457.39
2020-03-04,Caneta Preta,Cliente Lambda,25,11.72,293.0
2020-03-04,Caneta Preta,Cliente Kappa,29,11.48,332.92
2020-03-04,Caneta Preta,Cliente Delta,17,12.84,218.28
2020-03-04,Caneta Preta,Cliente Delta,20,14.56,291.2
2020-03-05,Caneta Azul,Cliente Kappa,77,20.2,1555.4
2020-03-05,Caneta Amarela,Cliente Kappa,45,21.78,980.1
2020-03-05,Caneta Verde,Cliente Delta,13,8.5,110.5
2020-03-05,Caneta Verde,Cliente Alfa,9,7.26,65.34
2020-03-05,Caneta Verde,Cliente Delta,15,8.47,127.05
2020-03-05,Caneta Verde,Cliente Kappa,24,8.26,198.24
2020-03-05,Caneta Preta,Cliente Kappa,35,15.39,538.65
2020-03-05,Caneta Preta,Cliente Alfa,47,13.86,651.42
2020-03-05,Caneta Preta,Cliente Kappa,39,14.71,573.69
2020-03-06,Caneta Azul,Cliente Kappa,13,21.3,276.9
2020-03-06,Caneta Azul,Cliente Delta,23,25.27,581.21
2020-03-06,Caneta Azul,Cliente Alfa,15,21.93,328.95
2020-03-06,Caneta Azul,Cliente Kappa,9,21.98,197.82
2020-03-06,Caneta Amarela,Cliente Alfa,63,18.61,1172.43
2020-03-06,Caneta Verde,Cliente Tau,28,9.14,255.92
2020-03-06,Caneta Verde,Cliente Kappa,20,8.97,179.4
2020-03-06,Caneta Preta,Cliente Kappa,31,14.48,448.88
2020-03-06,Caneta Preta,Cliente Alfa,35,13.29,465.15
2020-03-06,Caneta Preta,Cliente Delta,33,14.57,480.81
2020-03-07,Caneta Azul,Cliente Tau,20,22.69,453.8
2020-03-07,Caneta Azul,Cliente Kappa,32,25.65,820.8
2020-03-07,Caneta Azul,Cliente Tau,27,23.91,645.57
2020-03-07,Caneta Amarela,Cliente Kappa,7,20.22,141.54
2020-03-07,Caneta Amarela,Cliente Alfa,16,22.24,355.84
2020-03-07,Caneta Amarela,Cliente Tau,14,20.73,290.22
2020-03-07,Caneta Amarela,Cliente Lambda,11,20.23,222.53
2020-03-07,Caneta Verde,Cliente Delta,4,8.65,34.6
2020-03-07,Caneta Verde,Cliente Delta,21,8.83,185.43
2020-03-07,Caneta Verde,Cliente Alfa,25,7.35,183.75
2020-03-07,Caneta Verde,Cliente Kappa,16,7.57,121.12
2020-03-07,Caneta Preta,Cliente Tau,41,14.66,601.06
2020-03-07,Caneta Preta,Cliente Lambda,36,12.26,441.36
2020-03-08,Caneta Azul,Cliente Tau,57,23.17,1320.69
2020-03-08,Caneta Azul,Cliente Kappa,49,24.3,1190.7
2020-03-08,Caneta Amarela,Cliente Delta,34,21.76,739.84
2020-03-08,Caneta Verde,Cliente Kappa,52,7.33,381.16
2020-03-08,Caneta Preta,Cliente Alfa,27,15.45,417.15
2020-03-08,Caneta Preta,Cliente Lambda,18,12.92,232.56
2020-03-08,Caneta Preta,Cliente Delta,19,15.01,285.19
2020-03-09,Caneta Azul,Cliente Lambda,13,21.8,283.4
2020-03-09,Caneta Azul,Cliente Kappa,38,23.7,900.6
2020-03-09,Caneta Amarela,Cliente Tau,20,17.72,354.4
2020-03-09,Caneta Amarela,Cliente Alfa,20,21.04,420.8
2020-03-09,Caneta Amarela,Cliente Tau,35,17.55,614.25
2020-03-09,Caneta Verde,Cliente Alfa,57,8.34,475.38
2020-03-09,Caneta Verde,Cliente Lambda,26,8.94,232.44
2020-03-09,Caneta Preta,Cliente Delta,62,13.44,833.28
2020-03-09,Caneta Preta,Cliente Delta,51,11.74,598.74
2020-03-10,Caneta Azul,Cliente Kappa,74,24.3,1798.2
2020-03-10,Caneta Amarela,Cliente Tau,41,20.28,831.48
2020-03-10,Caneta Amarela,Cliente Delta,26,19.14,497.64
2020-03-10,Caneta Verde,Cliente Tau,12,7.5,90.0
2020-03-10,Caneta Verde,Cliente Alfa,17,8.43,143.31
2020-03-10,Caneta Verde,Cliente Alfa,20,8.0,160.0
2020-03-10,Caneta Verde,Cliente Delta,23,8.52,195.96
2020-03-10,Caneta Preta,Cliente Kappa,25,13.09,327.25
2020-03-10,Caneta Preta,Cliente Kappa,20,13.74,274.8
2020-03-10,Caneta Preta,Cliente Delta,31,13.8,427.8
2020-03-10,Caneta Preta,Cliente Alfa,17,12.78,217.26
2020-03-11,Caneta Azul,Cliente Kappa,27,22.51,607.77
2020-03-11,Caneta Azul,Cliente Lambda,36,21.04,757.44
2020-03-11,Caneta Amarela,Cliente Kappa,28,22.25,623.0
2020-03-11,Caneta Amarela,Cliente Delta,33,19.93,657.69
2020-03-11,Caneta Verde,Cliente Alfa,9,7.16,64.44
2020-03-11,Caneta Verde,Cliente Delta,18,8.75,157.5
2020-03-11,Caneta Verde,Cliente Tau,1,8.75,8.75
2020-03-11,Caneta Preta,Cliente Tau,18,13.89,250.02
2020-03-11,Caneta Preta,Cliente Delta,27,11.98,323.46
2020-03-11,Caneta Preta,Cliente Tau,26,15.29,397.54
2020-03-12,Caneta Azul,Cliente Tau,41,20.69,848.29
2020-03-12,Caneta Azul,Cliente Alfa,42,25.12,1055.04
2020-03-12,Caneta Amarela,Cliente Alfa,46,21.75,1000.5
2020-03-12,Caneta Verde,Cliente Tau,22,7.12,156.64
2020-03-12,Caneta Verde,Cliente Alfa,20,7.12,142.4
2020-03-12,Caneta Verde,Cliente Kappa,24,9.19,220.56
2020-03-12,Caneta Preta,Cliente Tau,20,13.09,261.8
2020-03-12,Caneta Preta,Cliente Kappa,35,11.52,403.2
2020-03-12,Caneta Preta,Cliente Delta,27,14.11,380.97
2020-03-13,Caneta Azul,Cliente Delta,23,25.32,582.36
2020-03-13,Caneta Azul,Cliente Delta,18,20.78,374.04
2020-03-13,Caneta Azul,Cliente Kappa,14,23.94,335.16
2020-03-13,Caneta Azul,Cliente Kappa,10,22.83,228.3
2020-03-13,Caneta Amarela,Cliente Alfa,25,20.84,521.0
2020-03-13,Caneta Amarela,Cliente Kappa,21,19.27,404.67
2020-03-13,Caneta Amarela,Cliente Lambda,16,22.3,356.8
2020-03-13,Caneta Verde,Cliente Kappa,25,7.24,181.0
2020-03-13,Caneta Verde,Cliente Delta,26,9.07,235.82
2020-03-13,Caneta Preta,Cliente Delta,38,14.29,543.02
2020-03-13,Caneta Preta,Cliente Kappa,30,13.28,398.4
2020-03-14,Caneta Azul,Cliente Lambda,29,25.38,736.02
2020-03-14,Caneta Azul,Cliente Lambda,39,24.74,964.86
2020-03-14,Caneta Amarela,Cliente Delta,37,19.65,727.05
2020-03-14,Caneta Amarela,Cliente Delta,26,17.53,455.78
2020-03-14,Caneta Amarela,Cliente Lambda,2,20.26,40.52
2020-03-14,Caneta Verde,Cliente Delta,29,7.09,205.61
2020-03-14,Caneta Verde,Cliente Lambda,13,7.6,98.8
2020-03-14,Caneta Verde,Cliente Kappa,23,7.37,169.51
2020-03-14,Caneta Verde,Cliente Lambda,10,8.24,82.4
2020-03-14,Caneta Preta,Cliente Kappa,66,14.98,988.68
2020-03-15,Caneta Azul,Cliente Kappa,18,22.06,397.08
2020-03-15,Caneta Azul,Cliente Delta,25,25.65,641.25
2020-03-15,Caneta Azul,Cliente Delta,20,25.14,502.8
2020-03-15,Caneta Azul,Cliente Delta,15,22.65,339.75
2020-03-15,Caneta Amarela,Cliente Kappa,9,21.13,190.17
2020-03-15,Caneta Amarela,Cliente Kappa,6,21.85,131.1
2020-03-15,Caneta Amarela,Cliente Tau,18,22.99,413.82
2020-03-15,Caneta Amarela,Cliente Delta,5,18.89,94.45
2020-03-15,Caneta Verde,Cliente Alfa,11,8.52,93.72
2020-03-15,Caneta Verde,Cliente Kappa,19,8.92,169.48
2020-03-15,Caneta Verde,Cliente Lambda,5,8.27,41.35
2020-03-15,Caneta Preta,Cliente Kappa,27,14.63,395.01
2020-03-15,Caneta Preta,Cliente Lambda,16,12.71,203.36
2020-03-15,Caneta Preta,Cliente Tau,20,12.18,243.6
2020-03-15,Caneta Preta,Cliente Kappa,20,15.04,300.8
2020-03-16,Caneta Azul,Cliente Kappa,18,21.99,395.82
2020-03-16,Caneta Azul,Cliente Delta,9,24.96,224.64
2020-03-16,Caneta Azul,Cliente Delta,16,24.43,390.88
2020-03-16,Caneta Azul,Cliente Kappa,18,21.84,393.12
2020-03-16,Caneta Amarela,Cliente Kappa,20,22.49,449.8
2020-03-16,Caneta Amarela,Cliente Tau,31,19.74,611.94
2020-03-16,Caneta Verde,Cliente Tau,52,8.73,453.96
2020-03-16,Caneta Verde,Cliente Kappa,24,9.07,217.68
2020-03-16,Caneta Verde,Cliente Kappa,18,8.97,161.46
2020-03-16,Caneta Preta,Cliente Alfa,31,12.7,393.7
2020-03-16,Caneta Preta,Cliente Kappa,39,13.29,518.31
2020-03-16,Caneta Preta,Cliente Tau,28,12.88,360.64
2020-03-16,Caneta Preta,Cliente Lambda,18,12.79,230.22
2020-03-17,Caneta Azul,Cliente Tau,87,24.58,2138.46
2020-03-17,Caneta Amarela,Cliente Alfa,21,18.01,378.21
2020-03-17,Caneta Amarela,Cliente Tau,20,19.26,385.2
2020-03-17,Caneta Verde,Cliente Delta,20,8.56,171.2
2020-03-17,Caneta Verde,Cliente Tau,10,9.03,90.3
2020-03-17,Caneta Verde,Cliente Delta,32,8.12,259.84
2020-03-17,Caneta Verde,Cliente Lambda,23,7.27,167.21
2020-03-17,Caneta Preta,Cliente Kappa,12,14.2,170.4
2020-03-17,Caneta Preta,Cliente Kappa,31,11.71,363.01
2020-03-17,Caneta Preta,Cliente Delta,24,12.35,296.4
2020-03-18,Caneta Azul,Cliente Lambda,15,23.35,350.25
2020-03-18,Caneta Azul,Cliente Alfa,25,23.69,592.25
2020-03-18,Caneta Azul,Cliente Delta,3,20.46,61.38
2020-03-18,Caneta Azul,Cliente Delta,20,19.25,385.0
2020-03-18,Caneta Amarela,Cliente Tau,6,22.83,136.98
2020-03-18,Caneta Amarela,Cliente Kappa,19,21.93,416.67
2020-03-18,Caneta Amarela,Cliente Delta,20,21.18,423.6
2020-03-18,Caneta Amarela,Cliente Lambda,20,21.21,424.2
2020-03-18,Caneta Verde,Cliente Tau,11,8.06,88.66
2020-03-18,Caneta Verde,Cliente Delta,20,8.09,161.8
2020-03-18,Caneta Verde,Cliente Delta,20,7.9,158.0
2020-03-18,Caneta Preta,Cliente Alfa,27,14.42,389.34
2020-03-18,Caneta Preta,Cliente Alfa,30,15.14,454.2
2020-03-18,Caneta Preta,Cliente Alfa,37,12.61,466.57
2020-03-19,Caneta Azul,Cliente Kappa,24,24.44,586.56
2020-03-19,Caneta Azul,Cliente Tau,25,19.15,478.75
2020-03-19,Caneta Azul,Cliente Tau,21,20.92,439.32
2020-03-19,Caneta Amarela,Cliente Lambda,19,17.74,337.06
2020-03-19,Caneta Amarela,Cliente Alfa,31,18.62,577.22
2020-03-19,Caneta Amarela,Cliente Kappa,1,18.98,18.98
2020-03-19,Caneta Verde,Cliente Lambda,9,7.7,69.3
2020-03-19,Caneta Verde,Cliente Tau,28,8.79,246.12
2020-03-19,Caneta Verde,Cliente Alfa,25,8.42,210.5
2020-03-19,Caneta Preta,Cliente Lambda,34,14.64,497.76
2020-03-19,Caneta Preta,Cliente Alfa,34,11.57,393.38
2020-03-19,Caneta Preta,Cliente Delta,36,11.69,420.84
2020-03-20,Caneta Azul,Cliente Delta,52,19.8,1029.6
2020-03-20,Caneta Azul,Cliente Lambda,47,19.66,924.02
2020-03-20,Caneta Amarela,Cliente Kappa,53,22.17,1175.01
2020-03-20,Caneta Verde,Cliente Delta,39,8.23,320.97
2020-03-20,Caneta Verde,Cliente Tau,16,8.03,128.48
2020-03-20,Caneta Preta,Cliente Kappa,23,15.03,345.69
2020-03-20,Caneta Preta,Cliente Delta,30,13.22,396.6
2020-03-20,Caneta Preta,Cliente Lambda,26,13.82,359.32
2020-03-21,Caneta Azul,Cliente Tau,103,22.47,2314.41
2020-03-21,Caneta Amarela,Cliente Lambda,71,20.11,1427.81
2020-03-21,Caneta Verde,Cliente Lambda,33,8.44,278.52
2020-03-21,Caneta Verde,Cliente Delta,28,8.79,246.12
2020-03-21,Caneta Preta,Cliente Lambda,69,11.72,808.68
2020-03-21,Caneta Preta,Cliente Lambda,62,13.34,827.08
2020-03-22,Caneta Azul,Cliente Kappa,74,20.35,1505.9
2020-03-22,Caneta Amarela,Cliente Kappa,1,18.41,18.41
2020-03-22,Caneta Amarela,Cliente Lambda,18,20.28,365.04
2020-03-22,Caneta Amarela,Cliente Tau,10,22.01,220.1
2020-03-22,Caneta Verde,Cliente Kappa,20,7.68,153.6
2020-03-22,Caneta Verde,Cliente Alfa,38,9.25,351.5
2020-03-22,Caneta Verde,Cliente Kappa,10,8.48,84.8
2020-03-22,Caneta Preta,Cliente Alfa,91,13.48,1226.68
2020-03-23,Caneta Azul,Cliente Delta,35,23.75,831.25
2020-03-23,Caneta Azul,Cliente Alfa,36,25.7,925.2
2020-03-23,Caneta Amarela,Cliente Delta,16,19.54,312.64
2020-03-23,Caneta Amarela,Cliente Tau,6,22.65,135.9
2020-03-23,Caneta Amarela,Cliente Delta,8,21.48,171.84
