Data,Maquina,Motivo,Horas_paradas
2022-06-18,MC-4,Quebra,2.31
2022-06-18,MC-4,Troca de ferramenta,1.81
2022-06-18,MC-4,Ajuste de processo,3.86
2022-06-20,MC-1,Falta de energia,1.87
2022-06-20,MC-1,Setup,2.39
2022-06-20,MC-3,Manutenção,3.12
2022-06-21,MC-2,Limpeza,0.93
2022-06-21,MC-2,Manutenção,0.42
2022-06-21,MC-4,Setup,1.98
2022-06-21,MC-4,Ajuste de processo,2.34
2022-06-21,MC-4,Quebra,1.36
2022-06-22,MC-1,Limpeza,2.01
2022-06-22,MC-1,Quebra,2.58
2022-06-22,MC-3,Falta de material,3.9
2022-06-22,MC-3,Falta de energia,2.53
2022-06-23,MC-3,Falta de material,1.96
2022-06-23,MC-3,Falta de material,0.38
2022-06-24,MC-5,Troca de ferramenta,1.45
2022-06-24,MC-5,Limpeza,1.63
2022-06-24,MC-5,Manutenção,2.06
2022-06-25,MC-2,Manutenção,3.19
2022-06-25,MC-2,Quebra,3.17
2022-06-25,MC-2,Falta de energia,3.43
2022-06-25,MC-3,Limpeza,1.37
2022-06-25,MC-4,Ajuste de processo,1.58
2022-06-25,MC-4,Manutenção,0.86
2022-06-25,MC-4,Troca de ferramenta,3.47
2022-06-26,MC-3,Falta de energia,2.71
2022-06-26,MC-5,Setup,0.59
2022-06-26,MC-5,Falta de energia,1.42
2022-06-26,MC-5,Falta de material,0.87
2022-06-28,MC-3,Manutenção,3.89
2022-06-28,MC-5,Falta de energia,1.5
2022-06-28,MC-5,Limpeza,2.14
2022-06-29,MC-1,Falta de energia,1.48
2022-06-29,MC-1,Ajuste de processo,2.05
2022-06-29,MC-2,Setup,3.99
2022-06-29,MC-2,Limpeza,1.36
2022-06-29,MC-2,Troca de ferramenta,1.35
2022-06-29,MC-3,Limpeza,1.67
2022-06-29,MC-3,Quebra,0.93
2022-06-29,MC-3,Limpeza,3.03
2022-06-29,MC-4,Falta de energia,1.7
2022-06-29,MC-4,Troca de ferramenta,2.45
2022-06-29,MC-4,Manutenção,2.75
2022-06-30,MC-3,Falta de energia,0.43
2022-07-01,MC-1,Troca de ferramenta,2.68
2022-07-01,MC-3,Falta de material,2.27
2022-07-01,MC-3,Setup,0.61
2022-07-02,MC-2,Quebra,0.76
2022-07-02,MC-2,Limpeza,1.93
2022-07-02,MC-3,Setup,1.58
2022-07-02,MC-3,Troca de ferramenta,1.92
2022-07-02,MC-3,Quebra,2.65
2022-07-03,MC-4,Setup,0.87
2022-07-03,MC-4,Falta de energia,2.75
2022-07-05,MC-5,Falta de material,3.33
2022-07-05,MC-5,Quebra,0.31
2022-07-05,MC-5,Manutenção,1.66
2022-07-08,MC-3,Ajuste de processo,1.32
2022-07-08,MC-3,Falta de energia,1.9
2022-07-08,MC-3,Manutenção,2.58
2022-07-08,MC-5,Ajuste de processo,0.99
2022-07-09,MC-1,Manutenção,0.8
2022-07-10,MC-4,Falta de energia,3.0
2022-07-11,MC-1,Falta de material,2.84
2022-07-11,MC-2,Ajuste de processo,2.01
2022-07-11,MC-3,Troca de ferramenta,2.15
2022-07-11,MC-5,Falta de energia,1.3
2022-07-11,MC-5,Limpeza,1.52
2022-07-11,MC-5,Falta de energia,1.48
2022-07-12,MC-5,Troca de ferramenta,2.99
2022-07-12,MC-5,Troca de ferramenta,2.36
2022-07-13,MC-2,Troca de ferramenta,3.0
2022-07-13,MC-2,Quebra,2.49
2022-07-13,MC-2,Quebra,2.32
2022-07-13,MC-4,Limpeza,1.49
2022-07-14,MC-1,Quebra,1.76
2022-07-14,MC-1,Limpeza,3.58
2022-07-14,MC-1,Manutenção,2.43
2022-07-16,MC-1,Falta de material,2.24
2022-07-16,MC-1,Limpeza,0.5
2022-07-16,MC-2,Setup,2.78
2022-07-18,MC-2,Troca de ferramenta,2.84
2022-07-18,MC-2,Manutenção,2.86
2022-07-19,MC-2,Falta de material,0.64
2022-07-19,MC-2,Falta de material,1.41
2022-07-19,MC-5,Quebra,1.67
2022-07-19,MC-5,Ajuste de processo,3.36
2022-07-19,MC-5,Troca de ferramenta,3.93
2022-07-20,MC-5,Quebra,1.83
2022-07-20,MC-5,Quebra,2.35
2022-07-21,MC-3,Quebra,0.33
2022-07-23,MC-1,Manutenção,0.33
2022-07-23,MC-1,Falta de material,0.58
2022-07-23,MC-2,Limpeza,2.96
2022-07-23,MC-4,Troca de ferramenta,0.96
2022-07-23,MC-4,Troca de ferramenta,3.1
2022-07-24,MC-3,Quebra,1.9
2022-07-24,MC-3,Quebra,3.44
2022-07-24,MC-3,Ajuste de processo,3.52
2022-07-25,MC-3,Setup,3.56
2022-07-26,MC-1,Falta de energia,2.31
2022-07-26,MC-1,Quebra,3.22
2022-07-27,MC-3,Manutenção,2.75
2022-07-27,MC-3,Falta de energia,0.99
2022-07-27,MC-4,Manutenção,1.71
2022-07-27,MC-4,Quebra,3.86
2022-07-27,MC-4,Setup,3.16
2022-07-28,MC-3,Falta de energia,1.27
2022-07-28,MC-3,Falta de energia,1.34
2022-07-29,MC-3,Limpeza,1.24
2022-07-30,MC-1,Limpeza,1.52
2022-07-30,MC-1,Troca de ferramenta,3.73
2022-07-30,MC-1,Falta de material,1.9
2022-07-31,MC-5,Falta de material,1.65
2022-07-31,MC-5,Falta de material,1.18
2022-08-01,MC-2,Limpeza,3.6
2022-08-01,MC-2,Limpeza,3.84
2022-08-02,MC-5,Falta de material,1.5
2022-08-03,MC-4,Ajuste de processo,2.58
2022-08-03,MC-4,Falta de energia,3.85
2022-08-04,MC-4,Falta de energia,2.15
2022-08-04,MC-4,Falta de material,2.03
2022-08-05,MC-1,Quebra,2.25
2022-08-05,MC-1,Manutenção,0.42
2022-08-05,MC-1,Falta de material,1.41
2022-08-05,MC-4,Ajuste de processo,2.89
2022-08-06,MC-3,Falta de material,3.88
2022-08-06,MC-3,Falta de energia,2.4
2022-08-07,MC-1,Falta de energia,1.0
2022-08-07,MC-2,Setup,1.88
2022-08-08,MC-3,Ajuste de processo,2.11
2022-08-08,MC-3,Falta de material,0.86
2022-08-08,MC-5,Limpeza,1.52
2022-08-08,MC-5,Falta de energia,1.95
2022-08-08,MC-5,Manutenção,1.27
2022-08-09,MC-4,Limpeza,1.61
2022-08-09,MC-4,Troca de ferramenta,1.32
2022-08-09,MC-5,Limpeza,2.57
2022-08-09,MC-5,Ajuste de processo,2.44
2022-08-10,MC-4,Limpeza,2.34
2022-08-10,MC-4,Limpeza,0.66
2022-08-11,MC-2,Troca de ferramenta,0.98
2022-08-11,MC-4,Falta de energia,0.71
2022-08-11,MC-4,Setup,0.53
2022-08-13,MC-2,Falta de energia,1.21
2022-08-13,MC-2,Setup,1.02
2022-08-13,MC-5,Troca de ferramenta,2.98
2022-08-13,MC-5,Manutenção,2.87
2022-08-13,MC-5,Falta de material,1.04
2022-08-14,MC-3,Limpeza,0.91
2022-08-14,MC-3,Limpeza,0.84
2022-08-14,MC-3,Quebra,1.48
2022-08-16,MC-2,Limpeza,1.39
2022-08-16,MC-2,Manutenção,0.41
2022-08-16,MC-2,Falta de energia,2.4
2022-08-18,MC-2,Ajuste de processo,3.62
2022-08-18,MC-2,Troca de ferramenta,2.29
2022-08-18,MC-5,Falta de energia,0.54
2022-08-19,MC-2,Falta de material,2.52
2022-08-19,MC-5,Falta de material,2.09
2022-08-19,MC-5,Setup,3.66
2022-08-19,MC-5,Setup,1.64
2022-08-20,MC-2,Falta de material,3.08
2022-08-20,MC-4,Troca de ferramenta,0.44
2022-08-21,MC-4,Quebra,2.97
2022-08-21,MC-4,Quebra,0.45
2022-08-21,MC-4,Manutenção,1.58
2022-08-22,MC-3,Limpeza,3.81
2022-08-22,MC-3,Limpeza,2.9
2022-08-22,MC-3,Quebra,3.72
2022-08-23,MC-1,Manutenção,2.13
2022-08-23,MC-1,Troca de ferramenta,2.54
2022-08-23,MC-3,Limpeza,2.22
2022-08-23,MC-3,Troca de ferramenta,2.07
2022-08-23,MC-3,Falta de material,2.44
2022-08-23,MC-5,Falta de energia,0.44
2022-08-23,MC-5,Manutenção,0.99
2022-08-23,MC-5,Setup,1.09
2022-08-24,MC-2,Falta de material,1.72
2022-08-24,MC-2,Limpeza,1.91
2022-08-24,MC-2,Limpeza,3.04
2022-08-25,MC-5,Setup,0.91
2022-08-25,MC-5,Limpeza,2.41
2022-08-26,MC-1,Manutenção,1.31
2022-08-26,MC-1,Ajuste de processo,2.21
2022-08-26,MC-1,Setup,2.62
2022-08-26,MC-3,Falta de material,2.46
2022-08-26,MC-3,Ajuste de processo,1.1
2022-08-26,MC-5,Ajuste de processo,2.92
2022-08-29,MC-2,Ajuste de processo,2.72
2022-08-29,MC-2,Falta de energia,3.75
2022-08-29,MC-2,Setup,2.65
2022-08-29,MC-4,Limpeza,2.97
2022-08-29,MC-4,Quebra,3.3
2022-08-30,MC-3,Falta de material,0.69
2022-08-30,MC-3,Troca de ferramenta,2.88
2022-08-30,MC-3,Falta de material,1.48
2022-08-31,MC-4,Troca de ferramenta,3.35
2022-08-31,MC-4,Troca de ferramenta,2.08
2022-09-01,MC-2,Quebra,2.45
2022-09-02,MC-2,Troca de ferramenta,1.26
2022-09-03,MC-4,Ajuste de processo,2.71
2022-09-03,MC-4,Quebra,0.43
2022-09-03,MC-4,Manutenção,3.07
2022-09-03,MC-5,Falta de energia,0.9
2022-09-03,MC-5,Falta de material,1.14
2022-09-03,MC-5,Troca de ferramenta,0.3
2022-09-05,MC-3,Falta de energia,1.46
2022-09-05,MC-3,Falta de material,1.74
2022-09-05,MC-3,Falta de material,1.17
2022-09-05,MC-4,Setup,1.15
2022-09-06,MC-2,Limpeza,3.6
2022-09-07,MC-3,Manutenção,1.51
2022-09-07,MC-3,Falta de material,2.97
2022-09-07,MC-3,Falta de energia,1.18
2022-09-08,MC-2,Quebra,3.29
2022-09-08,MC-2,Limpeza,2.81
2022-09-08,MC-2,Falta de energia,3.1
2022-09-08,MC-4,Falta de energia,1.93
2022-09-08,MC-4,Limpeza,3.55
2022-09-08,MC-4,Falta de material,1.68
2022-09-09,MC-4,Falta de energia,2.52
2022-09-09,MC-4,Falta de material,2.67
2022-09-10,MC-4,Falta de energia,3.82
2022-09-12,MC-3,Setup,0.8
2022-09-12,MC-3,Manutenção,0.8
2022-09-12,MC-3,Manutenção,2.01
2022-09-14,MC-4,Quebra,3.7
2022-09-14,MC-4,Limpeza,0.38
2022-09-15,MC-1,Falta de energia,1.32
2022-09-15,MC-4,Falta de material,1.35
2022-09-17,MC-2,Falta de energia,1.43
2022-09-17,MC-2,Ajuste de processo,0.39
2022-09-17,MC-3,Quebra,3.35
2022-09-17,MC-3,Quebra,0.33
2022-09-17,MC-3,Quebra,2.07
2022-09-18,MC-1,Quebra,0.51
2022-09-18,MC-4,Troca de ferramenta,3.25
2022-09-18,MC-5,Quebra,3.06
2022-09-18,MC-5,Falta de material,2.97
2022-09-18,MC-5,Setup,3.02
2022-09-19,MC-2,Falta de energia,3.78
2022-09-19,MC-2,Setup,1.84
2022-09-19,MC-2,Falta de material,3.49
2022-09-20,MC-5,Limpeza,0.98
2022-09-21,MC-1,Setup,1.97
2022-09-21,MC-2,Limpeza,0.33
2022-09-21,MC-2,Manutenção,1.35
2022-09-21,MC-2,Manutenção,2.0
2022-09-21,MC-4,Falta de material,3.66
2022-09-21,MC-4,Troca de ferramenta,1.47
2022-09-21,MC-4,Troca de ferramenta,2.79
2022-09-21,MC-5,Falta de energia,3.39
2022-09-21,MC-5,Limpeza,1.51
2022-09-22,MC-5,Troca de ferramenta,0.93
2022-09-22,MC-5,Manutenção,2.49
2022-09-23,MC-3,Falta de energia,1.35
2022-09-24,MC-2,Limpeza,2.71
2022-09-24,MC-5,Ajuste de processo,0.8
2022-09-24,MC-5,Limpeza,0.86
2022-09-24,MC-5,Falta de material,2.8
2022-09-25,MC-2,Troca de ferramenta,3.9
2022-09-25,MC-2,Setup,1.21
2022-09-25,MC-2,Manutenção,2.94
2022-09-28,MC-5,Quebra,2.27
2022-09-28,MC-5,Falta de energia,3.42
2022-09-29,MC-4,Limpeza,1.74
2022-09-30,MC-3,Troca de ferramenta,3.9
2022-09-30,MC-3,Setup,0.6
2022-10-01,MC-3,Manutenção,3.94
2022-10-01,MC-3,Limpeza,3.43
2022-10-02,MC-1,Limpeza,3.51
2022-10-02,MC-1,Manutenção,3.42
2022-10-02,MC-2,Troca de ferramenta,3.49
2022-10-04,MC-1,Manutenção,3.32
2022-10-04,MC-1,Quebra,3.63
2022-10-04,MC-3,Quebra,2.0
2022-10-05,MC-1,Limpeza,3.78
2022-10-05,MC-3,Falta de energia,1.72
2022-10-07,MC-1,Falta de material,3.0
2022-10-08,MC-2,Setup,2.93
2022-10-08,MC-5,Ajuste de processo,3.34
2022-10-08,MC-5,Quebra,3.03
2022-10-09,MC-5,Ajuste de processo,0.43
2022-10-09,MC-5,Manutenção,3.03
2022-10-12,MC-5,Limpeza,0.39
2022-10-12,MC-5,Troca de ferramenta,2.27
2022-10-12,MC-5,Limpeza,3.4
2022-10-13,MC-4,Ajuste de processo,3.37
2022-10-14,MC-1,Manutenção,3.41
2022-10-15,MC-3,Setup,2.53
2022-10-15,MC-3,Limpeza,0.98
2022-10-15,MC-3,Manutenção,2.18
2022-10-15,MC-4,Troca de ferramenta,2.21
2022-10-16,MC-1,Setup,1.5
2022-10-16,MC-1,Falta de material,1.87
2022-10-16,MC-4,Ajuste de processo,3.53
2022-10-16,MC-4,Quebra,2.22
2022-10-17,MC-3,Setup,2.91
2022-10-17,MC-3,Setup,2.13
2022-10-17,MC-3,Ajuste de processo,2.58
2022-10-18,MC-1,Falta de material,0.64
2022-10-19,MC-4,Troca de ferramenta,3.75
2022-10-19,MC-5,Manutenção,1.91
2022-10-19,MC-5,Quebra,3.07
2022-10-20,MC-2,Ajuste de processo,2.77
2022-10-20,MC-2,Limpeza,3.26
2022-10-21,MC-2,Falta de energia,0.43
2022-10-21,MC-2,Manutenção,3.76
2022-10-21,MC-2,Troca de ferramenta,3.37
2022-10-22,MC-1,Falta de material,3.38
2022-10-22,MC-4,Quebra,2.03
2022-10-22,MC-4,Ajuste de processo,3.25
2022-10-22,MC-5,Quebra,2.43
2022-10-22,MC-5,Quebra,2.16
2022-10-22,MC-5,Troca de ferramenta,3.2
2022-10-25,MC-2,Ajuste de processo,2.62
2022-10-25,MC-5,Manutenção,0.59
2022-10-26,MC-4,Falta de energia,1.46
2022-10-26,MC-4,Troca de ferramenta,2.6
2022-10-26,MC-4,Troca de ferramenta,3.64
2022-10-27,MC-2,Manutenção,3.75
2022-10-28,MC-2,Setup,3.4
2022-10-28,MC-2,Manutenção,1.24
2022-10-28,MC-2,Troca de ferramenta,2.05
2022-10-28,MC-4,Falta de material,1.9
2022-10-29,MC-3,Limpeza,1.92
2022-10-29,MC-3,Falta de material,0.48
2022-10-30,MC-3,Ajuste de processo,0.94
2022-10-30,MC-3,Setup,0.87
2022-10-30,MC-3,Quebra,2.58
2022-10-30,MC-4,Falta de material,1.82
2022-10-31,MC-3,Falta de material,1.5
2022-10-31,MC-3,Setup,1.94
2022-11-01,MC-2,Troca de ferramenta,1.5
2022-11-01,MC-3,Quebra,3.1
2022-11-01,MC-3,Falta de material,0.92
2022-11-01,MC-4,Ajuste de processo,0.51
2022-11-01,MC-4,Limpeza,2.71
2022-11-01,MC-4,Troca de ferramenta,1.15
2022-11-02,MC-3,Troca de ferramenta,2.68
2022-11-02,MC-3,Ajuste de processo,0.52
2022-11-03,MC-1,Falta de material,1.21
2022-11-03,MC-1,Quebra,0.87
2022-11-03,MC-1,Troca de ferramenta,1.38
2022-11-03,MC-5,Limpeza,1.52
2022-11-04,MC-1,Manutenção,2.13
2022-11-05,MC-5,Falta de energia,2.22
2022-11-06,MC-2,Falta de energia,2.63
2022-11-06,MC-2,Manutenção,1.53
2022-11-07,MC-2,Falta de material,2.27
2022-11-08,MC-4,Quebra,3.96
2022-11-08,MC-4,Limpeza,1.08
2022-11-08,MC-5,Limpeza,0.87
2022-11-08,MC-5,Setup,3.42
2022-11-09,MC-1,Ajuste de processo,1.82
2022-11-09,MC-1,Setup,3.43
2022-11-09,MC-5,Limpeza,1.87
2022-11-09,MC-5,Manutenção,0.38
2022-11-11,MC-2,Falta de material,1.69
2022-11-11,MC-2,Falta de energia,2.56
2022-11-11,MC-2,Falta de energia,1.96
2022-11-13,MC-1,Falta de material,2.0
2022-11-13,MC-3,Limpeza,3.99
2022-11-13,MC-3,Falta de material,2.31
2022-11-13,MC-3,Setup,2.88
2022-11-13,MC-5,Ajuste de processo,2.97
2022-11-13,MC-5,Ajuste de processo,0.3
2022-11-14,MC-1,Manutenção,2.34
2022-11-14,MC-1,Quebra,3.86
2022-11-14,MC-1,Falta de material,3.08
2022-11-14,MC-3,Setup,1.56
2022-11-14,MC-3,Ajuste de processo,1.65
2022-11-14,MC-3,Manutenção,1.42
2022-11-14,MC-5,Setup,2.63
2022-11-15,MC-1,Quebra,0.66
2022-11-15,MC-1,Quebra,1.37
2022-11-15,MC-3,Falta de material,2.14
2022-11-15,MC-3,Quebra,2.28
2022-11-15,MC-3,Manutenção,2.55
2022-11-15,MC-5,Setup,3.25
2022-11-15,MC-5,Falta de energia,0.9
2022-11-15,MC-5,Quebra,1.13
2022-11-16,MC-2,Quebra,3.53
2022-11-16,MC-2,Falta de energia,3.38
2022-11-16,MC-5,Troca de ferramenta,3.34
2022-11-17,MC-3,Setup,1.07
2022-11-17,MC-3,Falta de material,0.52
2022-11-17,MC-5,Ajuste de processo,2.24
2022-11-19,MC-3,Ajuste de processo,3.52
2022-11-19,MC-3,Troca de ferramenta,1.18
2022-11-19,MC-3,Limpeza,3.65
2022-11-19,MC-4,Setup,0.82
2022-11-19,MC-4,Falta de energia,1.4
2022-11-19,MC-5,Falta de material,1.4
2022-11-19,MC-5,Troca de ferramenta,0.86
2022-11-21,MC-1,Falta de energia,3.53
2022-11-22,MC-1,Limpeza,1.83
2022-11-22,MC-1,Manutenção,1.01
2022-11-22,MC-2,Limpeza,0.84
2022-11-23,MC-3,Quebra,1.86
2022-11-23,MC-3,Setup,0.36
2022-11-23,MC-3,Limpeza,0.75
2022-11-23,MC-5,Ajuste de processo,0.31
2022-11-24,MC-2,Manutenção,0.39
2022-11-24,MC-3,Falta de material,3.99
2022-11-24,MC-3,Manutenção,1.96
2022-11-24,MC-3,Falta de energia,3.0
2022-11-25,MC-3,Setup,3.03
2022-11-25,MC-3,Quebra,3.56
2022-11-25,MC-5,Falta de material,0.68
2022-11-25,MC-5,Troca de ferramenta,2.24
2022-11-25,MC-5,Manutenção,1.49
2022-11-26,MC-1,Troca de ferramenta,2.33
2022-11-26,MC-1,Limpeza,1.53
2022-11-26,MC-1,Ajuste de processo,0.98
2022-11-26,MC-3,Manutenção,2.79
2022-11-26,MC-3,Quebra,0.44
2022-11-26,MC-3,Troca de ferramenta,3.61
2022-11-26,MC-5,Manutenção,0.84
2022-11-26,MC-5,Manutenção,2.58
2022-11-26,MC-5,Limpeza,3.09
2022-11-27,MC-5,Ajuste de processo,0.57
2022-11-29,MC-1,Quebra,3.64
2022-11-29,MC-1,Limpeza,1.62
2022-12-01,MC-2,Quebra,3.99
2022-12-01,MC-5,Ajuste de processo,0.55
2022-12-03,MC-1,Ajuste de processo,2.95
2022-12-03,MC-1,Ajuste de processo,0.89
2022-12-03,MC-1,Ajuste de processo,1.79
2022-12-03,MC-5,Troca de ferramenta,1.94
2022-12-04,MC-4,Troca de ferramenta,1.8
2022-12-04,MC-4,Quebra,1.55
2022-12-04,MC-4,Ajuste de processo,3.14
2022-12-04,MC-5,Ajuste de processo,3.33
2022-12-04,MC-5,Troca de ferramenta,1.54
2022-12-04,MC-5,Setup,2.09
2022-12-07,MC-2,Ajuste de processo,1.86
2022-12-09,MC-2,Setup,2.5
2022-12-09,MC-4,Falta de energia,0.86
2022-12-11,MC-1,Quebra,3.28
2022-12-11,MC-1,Manutenção,3.25
2022-12-11,MC-4,Falta de energia,2.48
2022-12-11,MC-4,Falta de material,3.06
2022-12-11,MC-4,Manutenção,3.96
2022-12-13,MC-5,Troca de ferramenta,3.71
2022-12-15,MC-2,Falta de material,2.56
2022-12-15,MC-3,Ajuste de processo,2.19
2022-12-16,MC-3,Ajuste de processo,2.28
2022-12-16,MC-3,Quebra,2.03
2022-12-17,MC-3,Manutenção,2.08
2022-12-18,MC-3,Troca de ferramenta,3.01
2022-12-19,MC-2,Manutenção,3.97
2022-12-19,MC-2,Manutenção,0.47
2022-12-19,MC-2,Quebra,1.15
2022-12-19,MC-4,Setup,1.08
2022-12-19,MC-4,Manutenção,3.38
2022-12-21,MC-3,Falta de energia,1.85
2022-12-21,MC-4,Falta de energia,2.24
2022-12-21,MC-4,Falta de material,2.04
2022-12-21,MC-4,Quebra,3.46
2022-12-24,MC-1,Manutenção,2.15
2022-12-24,MC-1,Falta de energia,2.77
2022-12-24,MC-4,Manutenção,0.37
2022-12-24,MC-4,Manutenção,2.71
2022-12-24,MC-4,Setup,1.19
2022-12-24,MC-5,Manutenção,3.51
2022-12-24,MC-5,Falta de material,3.08
2022-12-24,MC-5,Setup,0.7
2022-12-25,MC-1,Falta de material,0.68
2022-12-25,MC-1,Ajuste de processo,1.38
2022-12-25,MC-4,Falta de energia,0.77
2022-12-27,MC-1,Troca de ferramenta,3.04
2022-12-27,MC-1,Setup,3.95
2022-12-27,MC-2,Setup,2.72
2022-12-27,MC-2,Falta de material,1.22
2022-12-27,MC-3,Troca de ferramenta,2.39
2022-12-27,MC-3,Falta de material,3.28
2022-12-28,MC-4,Ajuste de processo,3.86
2022-12-28,MC-4,Falta de material,0.32
2022-12-28,MC-4,Ajuste de processo,2.24
2022-12-28,MC-5,Manutenção,1.98
2022-12-29,MC-2,Ajuste de processo,1.83
2022-12-29,MC-5,Quebra,2.16
2022-12-29,MC-5,Setup,1.79
2022-12-29,MC-5,Quebra,1.57
2022-12-30,MC-3,Manutenção,0.72
2022-12-30,MC-5,Troca de ferramenta,2.15
2022-12-30,MC-5,Ajuste de processo,3.34
2022-12-31,MC-1,Quebra,0.69
2022-12-31,MC-1,Falta de material,3.03
2022-12-31,MC-1,Manutenção,1.29
2023-01-01,MC-1,Falta de energia,1.71
2023-01-01,MC-1,Manutenção,3.96
2023-01-01,MC-1,Limpeza,2.8
2023-01-01,MC-2,Manutenção,2.96
2023-01-01,MC-2,Falta de energia,2.53
2023-01-01,MC-4,Troca de ferramenta,1.49
2023-01-01,MC-4,Falta de material,2.8
2023-01-02,MC-4,Quebra,1.99
2023-01-02,MC-4,Limpeza,3.38
2023-01-02,MC-5,Manutenção,2.41
2023-01-03,MC-2,Limpeza,3.15
2023-01-03,MC-2,Falta de energia,3.44
2023-01-03,MC-2,Manutenção,3.34
2023-01-04,MC-2,Falta de energia,1.79
2023-01-04,MC-2,Setup,1.66
2023-01-04,MC-2,Ajuste de processo,3.52
2023-01-06,MC-1,Falta de energia,0.83
2023-01-06,MC-1,Limpeza,1.33
2023-01-06,MC-2,Ajuste de processo,0.75
2023-01-06,MC-2,Falta de energia,0.46
2023-01-06,MC-2,Troca de ferramenta,2.58
2023-01-07,MC-3,Limpeza,3.63
2023-01-08,MC-3,Troca de ferramenta,0.78
2023-01-08,MC-4,Setup,3.24
2023-01-09,MC-1,Falta de energia,1.7
2023-01-09,MC-1,Limpeza,2.59
2023-01-09,MC-3,Ajuste de processo,3.13
2023-01-09,MC-3,Manutenção,2.93
2023-01-10,MC-3,Setup,0.81
2023-01-11,MC-2,Troca de ferramenta,0.73
2023-01-11,MC-5,Quebra,3.72
2023-01-11,MC-5,Setup,0.59
2023-01-12,MC-1,Troca de ferramenta,1.11
2023-01-13,MC-1,Falta de energia,1.92
2023-01-13,MC-1,Troca de ferramenta,3.34
2023-01-13,MC-1,Troca de ferramenta,2.53
2023-01-14,MC-2,Falta de material,2.41
2023-01-14,MC-3,Setup,2.86
2023-01-14,MC-3,Ajuste de processo,3.27
2023-01-15,MC-2,Falta de energia,1.16
2023-01-15,MC-2,Setup,0.37
2023-01-16,MC-1,Quebra,0.77
2023-01-16,MC-5,Limpeza,0.91
2023-01-17,MC-3,Manutenção,0.45
2023-01-17,MC-3,Setup,3.07
2023-01-17,MC-3,Ajuste de processo,3.57
2023-01-18,MC-5,Setup,2.93
2023-01-19,MC-1,Ajuste de processo,1.0
2023-01-19,MC-1,Troca de ferramenta,2.54
2023-01-20,MC-4,Setup,2.23
2023-01-20,MC-4,Quebra,3.33
2023-01-20,MC-4,Falta de energia,3.79
2023-01-21,MC-4,Troca de ferramenta,3.05
2023-01-21,MC-4,Ajuste de processo,2.2
2023-01-21,MC-5,Setup,2.19
2023-01-21,MC-5,Limpeza,3.29
2023-01-21,MC-5,Ajuste de processo,0.75
2023-01-22,MC-2,Ajuste de processo,0.87
2023-01-22,MC-2,Setup,1.57
2023-01-22,MC-2,Troca de ferramenta,3.06
2023-01-23,MC-1,Troca de ferramenta,0.54
2023-01-23,MC-1,Falta de material,1.57
2023-01-23,MC-2,Manutenção,1.48
2023-01-23,MC-2,Falta de material,2.1
2023-01-23,MC-2,Setup,2.02
2023-01-23,MC-4,Falta de material,2.94
2023-01-23,MC-4,Limpeza,2.61
2023-01-23,MC-4,Falta de energia,3.64
2023-01-24,MC-2,Manutenção,0.97
2023-01-24,MC-2,Manutenção,1.9
2023-01-24,MC-2,Manutenção,1.78
2023-01-24,MC-3,Ajuste de processo,0.72
2023-01-24,MC-3,Ajuste de processo,0.91
2023-01-24,MC-3,Falta de material,1.55
2023-01-26,MC-4,Troca de ferramenta,3.02
2023-01-26,MC-4,Ajuste de processo,0.86
2023-01-27,MC-1,Manutenção,1.28
2023-01-27,MC-1,Ajuste de processo,2.8
2023-01-27,MC-1,Limpeza,2.51
2023-01-28,MC-3,Troca de ferramenta,0.69
2023-01-28,MC-3,Setup,3.79
2023-01-28,MC-5,Limpeza,0.85
2023-01-28,MC-5,Manutenção,0.53
2023-01-29,MC-1,Falta de energia,1.43
2023-01-29,MC-1,Setup,0.4
2023-01-29,MC-2,Quebra,0.41
2023-01-29,MC-2,Falta de material,2.44
2023-01-29,MC-2,Falta de material,3.6
2023-01-29,MC-5,Manutenção,1.79
2023-01-30,MC-2,Troca de ferramenta,1.42
2023-01-30,MC-2,Troca de ferramenta,3.68
2023-01-30,MC-5,Manutenção,0.53
2023-01-30,MC-5,Falta de energia,2.05
2023-02-02,MC-2,Limpeza,1.23
2023-02-03,MC-3,Quebra,1.71
2023-02-03,MC-3,Limpeza,1.82
2023-02-03,MC-3,Limpeza,2.32
2023-02-03,MC-5,Ajuste de processo,1.98
2023-02-03,MC-5,Setup,3.96
2023-02-03,MC-5,Troca de ferramenta,0.39
2023-02-04,MC-1,Limpeza,3.1
2023-02-04,MC-2,Falta de material,0.49
2023-02-04,MC-2,Falta de energia,1.89
2023-02-04,MC-2,Manutenção,1.05
2023-02-05,MC-5,Manutenção,3.8
2023-02-05,MC-5,Setup,2.97
2023-02-05,MC-5,Limpeza,2.01
2023-02-06,MC-3,Falta de material,3.82
2023-02-07,MC-2,Limpeza,2.97
2023-02-07,MC-2,Setup,3.82
2023-02-09,MC-2,Ajuste de processo,2.91
2023-02-09,MC-5,Setup,0.59
2023-02-09,MC-5,Quebra,2.58
2023-02-10,MC-3,Setup,3.93
2023-02-10,MC-3,Ajuste de processo,1.09
2023-02-10,MC-3,Manutenção,3.23
2023-02-11,MC-1,Quebra,0.98
2023-02-11,MC-5,Quebra,1.97
2023-02-11,MC-5,Setup,0.61
2023-02-11,MC-5,Troca de ferramenta,1.56
2023-02-12,MC-3,Falta de material,3.17
2023-02-12,MC-3,Setup,0.47
2023-02-12,MC-3,Manutenção,1.48
2023-02-12,MC-4,Quebra,2.63
